# ts,sessionnum,Breath Rate,Heart Rate,ST Change,Cadence,Body Power,Body Shock,Altitude,UGE,HRV,PEP,LVET,QOS,Device QTc,Device BR,Device HR,Device ST,Device Cadence,Device Shock,FF QOS,Device Afib,Device Calories,Device Stress,Device Power,ACCY values
24040000,1196,0,0,0,0,0,0,16113,0,84,0,0,95,471,15,52,50,0,0,85,1,0,0,95232,9
24060000,1197,8,48,29,0,0,0,20404,0,84,46,0,95,401,15,49,50,0,0,89,1,0,0,96256,8
24080000,1198,0,50,27,0,0,0,16099,0,133,48,0,95,410,13,50,50,0,0,90,1,0,0,99328,8
24100000,1199,3,48,32,0,0,0,20272,0,124,48,0,95,406,12,48,50,0,0,85,1,0,0,99328,8
24120000,1200,0,49,38,0,0,0,20047,0,91,47,0,95,412,12,49,50,0,0,91,1,0,4,105472,8
24140000,1201,4,49,29,0,0,0,20500,0,74,51,0,95,419,14,51,50,0,0,84,1,0,5,92160,8
24160000,1202,3,47,31,0,0,0,16389,0,62,50,0,95,405,14,50,50,0,0,91,1,0,7,94208,9
24180000,1203,3,48,29,0,0,0,20591,0,99,48,0,95,414,13,48,50,0,0,89,1,0,0,95232,8
24201000,1204,8,50,36,0,0,0,16054,0,114,49,0,95,419,13,48,50,0,0,90,1,0,0,113664,8
24221000,1205,4,50,25,0,0,0,20472,0,109,49,0,95,420,12,51,40,0,0,87,1,0,0,100352,8
24241000,1206,7,52,26,0,0,0,19668,0,95,48,0,95,417,15,52,40,0,0,90,1,0,0,90112,8
24261000,1207,7,48,30,0,0,0,20446,0,119,50,0,95,401,14,53,40,0,0,88,1,0,0,101376,8
24281000,1208,4,50,34,0,0,0,16513,0,106,48,0,95,413,13,50,50,0,0,91,1,0,0,99328,9
24301000,1209,10,50,35,0,0,0,20726,0,34,47,0,95,416,11,49,50,0,0,92,1,0,17,101376,9
24321000,1210,10,49,33,0,0,0,16059,0,39,48,0,95,420,12,49,50,0,0,89,1,0,14,96256,8
24341000,1211,6,53,64,0,0,0,18654,0,70,48,0,95,434,12,52,50,0,0,81,1,0,14,89088,55
24361000,1212,0,0,0,0,0,0,18452,0,70,0,0,95,486,15,64,30,0,0,88,1,0,3,91136,81
24381000,1213,10,54,14,0,0,0,19743,0,87,48,0,95,420,13,56,40,0,0,88,1,0,2,80896,88
24402000,1214,4,51,14,0,0,0,16380,0,71,44,0,95,404,13,52,30,0,0,89,1,0,4,67584,89
24422000,1215,12,51,19,0,0,0,20106,0,49,46,0,95,408,13,50,40,0,0,86,1,0,12,61440,89
24442000,1216,4,56,34,0,0,0,15037,0,71,48,0,95,424,13,55,20,0,0,89,1,0,6,61440,93
24462000,1217,10,53,11,0,0,0,19533,0,112,46,0,95,406,13,56,30,0,0,87,1,0,0,91136,95
24482000,1218,7,49,50,0,0,0,18850,0,106,49,0,95,397,12,52,30,0,0,84,1,0,0,119808,96
24502000,1219,10,50,18,0,0,0,19658,0,106,46,0,95,403,9,50,30,0,0,89,1,0,0,117760,99
24522000,1220,3,49,84,0,0,0,16366,0,76,48,0,95,392,8,49,40,0,0,84,1,0,4,128000,99
24542000,1221,0,0,0,0,0,0,19539,0,77,0,0,95,409,9,49,30,0,0,82,1,0,3,112640,100
24562000,1222,10,53,3,0,0,0,15457,0,114,50,0,95,412,10,53,30,0,0,86,1,0,0,116736,100
24582000,1223,0,0,0,0,0,0,19465,0,132,0,0,95,465,11,55,30,0,0,81,1,0,0,109568,102
24603000,1224,3,69,-35,0,0,0,14182,0,110,39,0,95,477,12,66,-20,0,0,76,1,0,0,107520,209
24623000,1225,4,50,-44,0,0,0,19989,0,73,38,0,95,405,11,59,-40,0,0,87,1,0,6,72704,216
24643000,1226,14,48,-27,0,0,0,16920,0,58,39,0,95,410,11,48,-20,0,0,88,1,0,9,74752,215
24663000,1227,4,46,-30,0,0,0,20672,0,72,39,0,95,392,11,46,-30,0,0,90,1,0,5,77824,214
24683000,1228,11,48,-24,0,0,0,15618,0,54,39,0,95,416,12,47,-20,0,0,91,1,0,9,82944,212
24703000,1229,0,48,-30,0,0,0,20605,0,40,38,0,95,431,11,49,-30,0,0,91,1,0,12,79872,214
24723000,1230,12,49,-35,0,0,0,18787,0,88,38,0,95,414,13,49,-30,0,0,82,6,0,2,87040,213
24743000,1231,11,49,-43,0,0,0,20313,0,108,37,0,95,435,13,50,-30,0,0,82,6,0,0,96256,213
24763000,1232,4,52,-48,0,0,0,16879,0,137,35,0,95,448,14,54,-30,0,0,88,4,0,0,92160,214
24783000,1233,10,48,-42,0,0,0,20556,0,145,38,0,95,408,13,50,-40,0,0,85,1,0,0,92160,213
24804000,1234,7,50,-39,0,0,0,15431,0,93,38,0,95,448,13,50,-30,0,0,91,1,0,1,118784,211
24824000,1235,7,48,-38,0,0,0,20652,0,52,39,0,95,415,12,49,-40,0,0,91,1,0,11,86016,213
24844000,1236,7,49,-31,0,0,0,18539,0,72,40,0,95,438,12,49,-20,0,0,83,1,0,11,93184,213
24864000,1237,4,48,-39,0,0,0,20468,0,72,38,0,85,434,13,50,-50,0,0,92,1,0,5,102400,212
24884000,1238,3,47,-43,0,0,0,17169,0,111,38,0,95,424,14,49,-40,0,0,91,4,0,0,99328,212
24904000,1239,4,53,-43,0,0,0,20225,0,129,37,0,95,456,14,51,-40,0,0,85,6,0,0,98304,212
24924000,1240,3,47,-36,0,0,0,15584,0,109,36,0,95,422,14,51,-30,0,0,83,6,0,0,102400,211
24944000,1241,7,46,-32,0,0,0,20372,0,80,37,0,95,400,12,46,-30,0,0,87,1,0,3,92160,212
24964000,1242,11,47,-39,0,0,0,18719,0,92,38,0,95,416,12,48,-30,0,0,85,6,0,3,113664,210
24984000,1243,11,50,-44,0,0,0,20266,0,104,36,0,95,424,12,51,-40,0,0,90,6,0,0,99328,211
25005000,1244,0,47,-38,0,0,0,17346,0,104,37,0,95,421,12,48,-40,0,0,83,1,0,0,99328,212
25025000,1245,4,45,-36,0,0,0,20304,0,104,37,0,95,412,15,49,-30,0,0,92,6,0,2,105472,211
25045000,1246,7,48,-38,0,0,0,15531,0,142,35,0,95,422,12,48,-30,0,0,86,6,0,0,106496,209
25065000,1247,4,47,-39,0,0,0,20432,0,122,36,0,95,439,11,48,-30,0,0,86,1,0,0,106496,211
25085000,1248,9,49,-36,0,0,0,18577,0,122,39,0,95,413,10,47,-30,0,0,82,6,0,0,116736,210
25105000,1249,4,47,-38,0,0,0,20550,0,135,37,0,95,400,10,48,-30,0,0,87,6,0,0,101376,210
25125000,1250,7,48,-40,0,0,0,17374,0,82,36,0,95,418,10,49,-30,0,0,90,1,0,3,98304,211
25145000,1251,3,47,-40,0,0,0,20484,0,97,37,0,95,414,12,48,-40,0,0,87,1,0,3,106496,209
25165000,1252,3,48,-37,0,0,0,15483,0,97,39,0,95,415,13,48,-40,0,0,80,1,0,2,97280,208
25185000,1253,10,50,-45,0,0,0,20359,0,103,35,0,95,421,13,48,-40,0,0,88,6,0,0,104448,209
25206000,1254,10,49,-38,0,0,0,18534,0,85,39,0,95,413,12,51,-30,0,0,91,1,0,3,119808,208
25226000,1255,3,48,-39,0,0,0,20476,0,64,36,0,95,407,13,48,-30,0,0,86,1,0,7,126976,209
25246000,1256,7,48,-39,0,0,0,17435,0,45,35,0,95,417,13,48,-40,0,0,82,1,0,6,102400,209
25266000,1257,3,48,-37,0,0,0,20495,0,106,36,0,95,414,15,48,-30,0,0,82,6,0,0,108544,208
25286000,1258,7,49,-42,0,0,0,15428,0,123,39,0,95,419,13,49,-30,0,0,86,6,0,0,111616,207
25306000,1259,3,47,-35,0,0,0,20605,0,80,38,0,95,413,13,49,-30,0,0,82,1,0,2,107520,208
25326000,1260,3,55,-40,0,0,0,13734,0,93,39,0,95,444,15,49,-30,130,2,72,6,0,0,111616,178
25346000,1261,3,54,20,0,0,0,20062,0,104,48,0,95,450,16,66,50,0,0,91,6,0,3,81920,11
25366000,1262,4,48,75,0,0,0,17075,0,98,49,0,95,411,14,47,50,0,0,87,6,0,1,93184,14
25386000,1263,0,47,38,0,0,0,20096,0,98,49,0,95,400,15,46,50,0,0,82,6,0,1,81920,13
25407000,1264,4,48,29,0,0,0,15252,0,139,49,0,95,408,14,48,50,0,0,89,6,0,0,92160,12
25427000,1265,0,0,0,0,0,0,20133,0,160,0,0,95,456,15,48,50,0,0,87,1,0,0,93184,12
25447000,1266,0,0,0,0,0,0,17960,0,160,0,0,95,430,12,49,50,0,0,82,1,0,0,83968,12
25467000,1267,4,49,34,0,0,0,19935,0,174,50,0,95,429,14,49,50,0,0,87,1,0,0,97280,12
25487000,1268,3,49,25,0,0,0,17404,0,166,49,0,95,404,12,49,50,0,0,92,1,0,0,83968,13
25507000,1269,7,49,32,0,0,0,20562,0,103,49,0,95,410,12,50,50,0,0,91,1,0,0,99328,12
25527000,1270,4,50,30,0,0,0,15146,0,46,50,0,95,412,13,50,50,0,0,90,1,0,12,97280,11
25547000,1271,3,47,27,0,0,0,20276,0,113,49,0,95,405,14,49,50,0,0,90,1,0,0,93184,12
25567000,1272,0,48,32,0,0,0,17962,0,113,48,0,95,400,14,48,50,0,0,87,1,0,0,92160,12
25587000,1273,0,0,0,0,0,0,20170,0,147,0,0,95,392,13,48,50,0,0,86,1,0,0,86016,12
25608000,1274,7,50,31,0,0,0,17412,0,147,49,0,95,408,16,48,50,0,0,89,1,0,0,90112,12
25628000,1275,7,50,30,0,0,0,20355,0,141,48,0,95,407,17,53,50,0,0,91,1,0,0,83968,11
25648000,1276,4,48,34,0,0,0,15132,0,113,47,0,95,394,14,50,50,0,0,89,1,0,0,91136,11
25668000,1277,0,0,0,0,0,0,19965,0,113,0,0,95,424,15,46,50,0,0,87,1,0,0,84992,11
25688000,1278,4,48,33,0,0,0,18040,0,102,49,0,95,397,14,49,50,0,0,89,1,0,0,89088,11
25708000,1279,0,0,0,0,0,0,20252,0,139,0,0,95,398,15,48,40,0,0,89,1,0,0,82944,11
25728000,1280,4,49,32,0,0,0,17547,0,142,49,0,95,407,11,49,50,0,0,91,1,0,0,91136,11
25748000,1281,10,49,35,0,0,0,20377,0,142,48,0,95,410,10,48,50,0,0,88,1,0,0,86016,11
25768000,1282,10,49,35,0,0,0,15067,0,134,50,0,95,395,10,49,50,0,0,85,1,0,0,87040,10
25788000,1283,0,0,0,0,0,0,20239,0,131,0,0,95,406,8,55,40,0,0,86,1,0,0,98304,10
25809000,1284,10,48,34,0,0,0,18079,0,96,48,0,95,410,11,48,50,0,0,92,1,0,1,84992,11
25829000,1285,0,0,0,0,0,0,20004,0,114,0,0,95,465,11,48,50,0,0,87,1,0,1,99328,11
25849000,1286,4,48,27,0,0,0,17638,0,114,48,0,95,404,11,49,40,0,0,86,1,0,0,84992,11
25869000,1287,4,47,35,0,0,0,20338,0,126,49,0,95,401,11,48,50,0,0,90,1,0,0,97280,11
25889000,1288,4,50,35,0,0,0,15062,0,123,49,0,95,409,12,49,50,0,0,92,1,0,0,91136,9
25909000,1289,3,50,32,0,0,0,20640,0,101,48,0,95,417,11,51,50,0,0,92,1,0,1,81920,11
25929000,1290,0,0,0,0,0,0,17681,0,43,0,0,95,417,11,49,50,0,0,88,1,0,5,89088,10
25949000,1291,4,49,31,0,0,0,20211,0,87,48,0,95,405,9,50,50,0,0,89,1,0,0,81920,10
25969000,1292,12,49,34,0,0,0,17718,0,130,49,0,95,401,11,49,50,0,0,89,1,0,0,87040,11
25989000,1293,4,47,32,0,0,0,20238,0,133,49,0,95,400,10,49,50,0,0,90,1,0,0,92160,10
26010000,1294,4,48,31,0,0,0,14903,0,133,48,0,95,406,11,48,50,0,0,89,1,0,0,102400,11
26030000,1295,7,47,31,0,0,0,20370,0,119,47,0,95,401,13,48,50,0,0,89,1,0,2,89088,10
26050000,1296,3,49,27,0,0,0,17682,0,103,50,0,95,412,14,49,40,0,0,83,1,0,2,86016,10
26070000,1297,9,49,33,0,0,0,20513,0,127,47,0,95,413,12,49,50,0,0,90,1,0,0,90112,10
26090000,1298,4,50,25,0,0,0,17816,0,141,47,0,95,410,10,50,50,0,0,85,1,0,0,82944,10
26110000,1299,10,47,37,0,0,0,20490,0,126,48,0,95,398,9,48,50,0,0,90,1,0,0,86016,10
26130000,1300,0,0,0,0,0,0,14828,0,126,0,0,95,473,12,48,50,0,0,83,1,0,0,88064,11
26150000,1301,10,48,28,0,0,0,20141,0,121,50,0,95,398,11,50,50,0,0,89,1,0,0,94208,10
26170000,1302,7,48,38,0,0,0,17720,0,103,46,0,95,402,11,49,50,0,0,90,1,0,0,87040,10
26190000,1303,3,47,37,0,0,0,20470,0,76,51,0,95,408,8,48,60,0,0,91,1,0,4,97280,10
26211000,1304,12,50,29,0,0,0,17846,0,120,48,0,95,411,11,50,40,0,0,88,1,0,0,95232,11
26231000,1305,0,0,0,0,0,0,20376,0,142,0,0,95,451,14,49,40,0,0,89,1,0,0,90112,10
26251000,1306,10,47,39,0,0,0,15077,0,110,49,0,95,399,13,48,50,0,0,91,1,0,0,103424,11
26271000,1307,9,50,39,0,0,0,20603,0,77,49,0,95,417,13,50,60,0,0,92,1,0,4,98304,10
26291000,1308,3,47,31,0,0,0,17557,0,45,49,0,95,405,14,48,50,0,0,90,1,0,12,82944,10
26311000,1309,3,49,27,0,0,0,20388,0,81,47,0,95,408,14,47,50,0,0,86,1,0,3,89088,10
26331000,1310,9,49,33,0,0,0,17866,0,81,49,0,95,401,10,52,40,0,0,90,1,0,3,82944,10
26351000,1311,3,48,41,0,0,0,20270,0,129,49,0,95,409,12,50,50,0,0,88,1,0,0,101376,10
26371000,1312,10,49,35,0,0,0,15197,0,155,47,0,95,414,11,49,50,0,0,90,1,0,0,91136,10
26391000,1313,10,49,28,0,0,0,20385,0,132,48,0,95,407,11,50,40,0,0,88,1,0,0,93184,10
26412000,1314,3,50,30,0,0,0,17408,0,83,49,0,95,403,12,49,50,0,0,90,1,0,3,81920,9
26432000,1315,4,48,39,0,0,0,20183,0,132,49,0,95,398,10,47,40,0,0,86,1,0,0,105472,9
26452000,1316,8,49,28,0,0,0,18292,0,126,48,0,95,408,12,50,50,0,0,90,1,0,0,89088,10
26472000,1317,7,48,37,0,0,0,20201,0,126,47,0,95,447,14,48,50,0,0,88,1,0,0,100352,9
26492000,1318,10,50,37,0,0,0,15159,0,83,50,0,95,400,12,50,50,0,0,86,1,0,3,93184,10
26512000,1319,4,47,32,0,0,0,20561,0,84,48,0,95,397,12,48,50,0,0,90,1,0,3,97280,9
26532000,1320,7,50,30,0,0,0,17387,0,70,47,0,95,410,13,49,50,0,0,90,1,0,6,80896,8
26552000,1321,7,50,48,0,0,0,20265,0,69,48,0,95,417,12,49,50,0,0,88,1,0,2,96256,9
26572000,1322,11,49,30,0,0,0,18138,0,110,47,0,95,407,13,49,40,0,0,88,6,0,0,94208,9
26592000,1323,11,49,25,0,0,0,20265,0,124,49,0,95,425,13,49,40,0,0,89,1,0,0,91136,9
26613000,1324,4,49,31,0,0,0,13690,0,128,48,0,95,407,13,56,50,0,0,75,1,0,0,100352,55
26633000,1325,4,75,-44,0,0,0,13650,0,111,40,0,95,499,13,75,-20,0,0,83,6,0,3,157696,211
26653000,1326,13,47,-33,0,0,0,17180,0,62,37,0,95,409,13,51,-30,0,0,87,1,0,9,120832,209
26673000,1327,7,47,-27,0,0,0,20297,0,72,36,0,95,410,13,46,-20,0,0,80,1,0,1,125952,207
26693000,1328,16,47,-29,0,0,0,18882,0,83,39,0,95,408,13,47,-20,0,0,90,1,0,3,124928,206
26713000,1329,0,49,-38,0,0,0,20527,0,81,36,0,95,419,13,48,-30,0,0,83,1,0,7,120832,206
26733000,1330,6,48,-43,0,0,0,15614,0,52,36,0,95,431,12,48,-40,0,0,91,1,0,9,126976,206
26753000,1331,11,47,-32,0,0,0,20464,0,70,37,0,95,408,13,49,-30,0,0,83,1,0,5,121856,205
26773000,1332,4,51,-41,0,0,0,17071,0,73,34,0,95,426,14,49,-40,0,0,89,6,0,3,135168,205
26793000,1333,4,47,-36,0,0,0,20675,0,73,39,0,95,404,13,48,-40,0,0,87,6,0,3,135168,204
26814000,1334,9,48,-37,0,0,0,18981,0,84,38,0,95,418,12,49,-30,0,0,87,1,0,3,133120,203
26834000,1335,4,47,-36,0,0,0,20280,0,91,39,0,95,414,12,47,-30,0,0,82,6,0,3,132096,203
26854000,1336,11,48,-35,0,0,0,15705,0,86,36,0,95,422,14,45,-40,0,0,84,6,0,2,141312,204
26874000,1337,7,50,-44,0,0,0,20404,0,84,37,0,95,408,12,49,-30,0,0,88,6,0,3,151552,203
26894000,1338,11,48,-39,0,0,0,17117,0,71,37,0,95,416,14,50,-40,0,0,90,6,0,5,119808,202
26914000,1339,3,47,-40,0,0,0,20508,0,55,37,0,95,404,12,49,-40,0,0,91,6,0,9,131072,202
26934000,1340,7,51,-39,0,0,0,18011,0,56,37,0,95,430,14,47,-30,0,0,90,1,0,9,135168,202
26954000,1341,3,64,-54,0,0,0,18769,0,60,38,0,95,474,15,63,-30,0,0,86,1,0,9,139264,150
26974000,1342,4,48,-40,0,0,0,15760,0,65,36,0,95,423,13,54,-30,0,0,87,1,0,8,129024,153
26994000,1343,4,50,-39,0,0,0,20673,0,67,38,0,95,416,13,50,-30,0,0,90,1,0,5,137216,154
27015000,1344,3,50,-33,0,0,0,17004,0,89,38,0,95,424,13,50,-40,0,0,81,1,0,5,123904,152
27035000,1345,4,49,-46,0,0,0,20699,0,89,38,0,95,420,14,49,-30,0,0,87,1,0,0,132096,152
27055000,1346,4,49,-51,0,0,0,19232,0,111,39,0,95,404,15,50,-40,0,0,84,1,0,0,112640,152
27075000,1347,7,50,-38,0,0,0,20697,0,118,35,0,95,427,13,49,-20,0,0,85,1,0,0,119808,152
27095000,1348,4,47,-46,0,0,0,15906,0,125,36,0,95,416,12,48,-40,0,0,86,1,0,0,117760,152
27115000,1349,10,53,-44,0,0,0,20603,0,123,36,0,95,438,13,54,-30,0,0,91,1,0,0,110592,154
27135000,1350,7,49,-48,0,0,0,16997,0,123,38,0,95,418,12,50,-40,0,0,92,1,0,0,118784,151
27155000,1351,4,51,-50,0,0,0,20824,0,80,37,0,95,414,11,48,-40,0,0,91,1,0,0,111616,153
27175000,1352,3,55,-44,0,0,0,19394,0,46,37,0,95,427,12,52,-30,0,0,91,1,0,13,99328,152
27195000,1353,3,53,-48,0,0,0,20717,0,36,38,0,95,421,12,55,-30,0,0,88,1,0,9,111616,152
27216000,1354,8,51,-43,0,0,0,15924,0,113,36,0,95,425,13,53,-30,0,0,91,1,0,9,102400,152
27236000,1355,4,47,-51,0,0,0,20775,0,113,37,0,95,395,12,52,-40,0,0,91,1,0,0,110592,151
27256000,1356,7,51,-48,0,0,0,16813,0,141,37,0,95,413,12,51,-40,0,0,83,1,0,0,118784,150
27276000,1357,10,61,-11,0,0,0,13886,0,136,38,0,95,467,13,55,-20,40,14,80,1,0,0,124928,100
27296000,1358,4,63,-75,0,0,0,17977,0,106,39,0,95,461,11,66,-60,0,0,90,6,0,0,101376,-164
27316000,1359,4,50,-60,0,0,0,20550,0,41,41,0,95,414,11,50,-60,0,0,91,1,0,16,103424,-169
27336000,1360,10,54,-65,0,0,0,15698,0,100,37,0,95,414,15,56,-50,0,0,92,1,0,0,93184,-169
27356000,1361,4,51,-65,0,0,0,20347,0,128,35,0,95,430,12,53,-60,0,0,92,1,0,0,103424,-171
27376000,1362,3,52,-66,0,0,0,16863,0,138,40,0,95,418,13,52,-50,0,0,91,1,0,0,115712,-172
27396000,1363,4,50,-62,0,0,0,20572,0,139,40,0,95,407,14,53,-60,0,0,92,1,0,0,100352,-173
27417000,1364,10,51,-64,0,0,0,19347,0,113,39,0,95,404,13,51,-50,0,0,92,1,0,0,88064,-173
27437000,1365,3,50,-58,0,0,0,20705,0,75,39,0,95,417,12,52,-60,0,0,92,1,0,4,98304,-174
27457000,1366,4,53,-64,0,0,0,15849,0,92,39,0,95,430,13,51,-50,0,0,92,1,0,1,88064,-173
27477000,1367,9,54,-71,0,0,0,20557,0,89,39,0,95,426,13,54,-60,0,0,92,1,0,2,84992,-174
27497000,1368,4,51,-68,0,0,0,16803,0,98,35,0,95,417,14,57,-60,0,0,86,1,0,0,90112,-175
27517000,1369,10,56,-70,0,0,0,20556,0,115,37,0,95,434,17,56,-60,0,0,92,1,0,0,81920,-175
27537000,1370,4,55,-71,0,0,0,19506,0,105,38,0,95,429,17,57,-60,0,0,92,1,0,0,83968,-175
27557000,1371,4,57,-65,0,0,0,20582,0,106,39,0,95,427,18,58,-60,0,0,92,1,0,0,103424,-176
27577000,1372,4,53,-68,0,0,0,15983,0,101,36,0,95,420,15,56,-60,0,0,91,1,0,5,83968,-175
27597000,1373,4,50,-63,0,0,0,20704,0,110,36,0,95,419,12,51,-60,0,0,91,1,0,0,86016,-176
27618000,1374,4,49,-62,0,0,0,16818,0,97,38,0,95,397,12,51,-60,0,0,91,1,0,0,99328,-177
27638000,1375,10,54,-65,0,0,0,20778,0,116,39,0,95,428,13,53,-60,0,0,92,1,0,0,105472,-177
27658000,1376,4,52,-68,0,0,0,20728,0,106,35,0,95,430,11,53,-60,0,0,91,1,0,0,89088,-177
27678000,1377,6,52,-64,0,0,0,20626,0,33,36,0,95,420,12,53,-60,0,0,91,1,0,19,97280,-177
27698000,1378,3,49,-56,0,0,0,16093,0,74,37,0,95,398,8,52,-60,0,0,91,1,0,2,90112,-177
27718000,1379,3,49,-62,0,0,0,20601,0,117,38,0,95,410,10,51,-50,0,0,91,1,0,0,89088,-178
27738000,1380,7,49,-62,0,0,0,16712,0,133,37,0,95,415,14,50,-60,0,0,91,1,0,0,74752,-178
27758000,1381,7,52,-62,0,0,0,20770,0,117,39,0,95,415,16,51,-50,0,0,87,1,0,0,80896,-178
27778000,1382,7,55,-64,0,0,0,20690,0,95,37,0,95,427,17,55,-50,0,0,92,1,0,1,72704,-178
27798000,1383,10,51,-63,0,0,0,20769,0,102,40,0,95,426,15,56,-60,0,0,92,1,0,0,82944,-178
27819000,1384,3,49,-69,0,0,0,16213,0,86,35,0,95,414,13,51,-60,0,0,91,1,0,2,79872,-178
27839000,1385,0,0,0,0,0,0,17369,0,82,0,0,95,422,16,53,-50,0,0,90,1,0,3,101376,-144
